"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Prices Indices","1998M12","Compound Feeding Stuffs - Poultry (Input)","Base 2000=100","97.1"
"Agricultural Input and Output Prices Indices","1998M12","All Fertilisers  (Input)","Base 2000=100","92"
"Agricultural Input and Output Prices Indices","1998M12","Straight Fertilisers  (Input)","Base 2000=100","88.2"
"Agricultural Input and Output Prices Indices","1998M12","Compound Fertilisers - N.P.K. (Input)","Base 2000=100","93.8"
"Agricultural Input and Output Prices Indices","1998M12","Compound Fertilisers - P.K. (Input)","Base 2000=100","93.9"
"Agricultural Input and Output Prices Indices","1998M12","All Energy (Input)","Base 2000=100","73.8"
"Agricultural Input and Output Prices Indices","1998M12","Energy - Motor Fuels  (Input)","Base 2000=100","67.8"
"Agricultural Input and Output Prices Indices","1998M12","Energy - Electricity  (Input)","Base 2000=100","100"
"Agricultural Input and Output Prices Indices","1998M12","Other Products  (Input)","Base 2000=100","93.7"
"Agricultural Input and Output Prices Indices","1998M12","Seeds  (Input)","Base 2000=100","101.4"
"Agricultural Input and Output Prices Indices","1998M12","Plant Protection Products (Input)","Base 2000=100","101.1"
"Agricultural Input and Output Prices Indices","1998M12","Veterinary Expenses (Including A.I.) (Input)","Base 2000=100","94.8"
"Agricultural Input and Output Prices Indices","1999M01","Total Index (Output)","Base 2000=100","93.2"
"Agricultural Input and Output Prices Indices","1999M01","Total Livestock and Livestock Products (Output)","Base 2000=100","90.8"
"Agricultural Input and Output Prices Indices","1999M01","Total Livestock Products (Output)","Base 2000=100","103.9"
"Agricultural Input and Output Prices Indices","1999M01","Milk (Output)","Base 2000=100","104.1"
"Agricultural Input and Output Prices Indices","1999M01","Total Livestock (Output)","Base 2000=100","80.8"
"Agricultural Input and Output Prices Indices","1999M01","Total Cattle (Output)","Base 2000=100","82.8"
"Agricultural Input and Output Prices Indices","1999M01","Finished Cattle (Output)","Base 2000=100","84.7"
"Agricultural Input and Output Prices Indices","1999M01","Cows for Slaughter (Output)","Base 2000=100","80.6"
"Agricultural Input and Output Prices Indices","1999M01","Store Cattle (Output)","Base 2000=100","75.8"
"Agricultural Input and Output Prices Indices","1999M01","Sheep (Output)","Base 2000=100","76.3"
"Agricultural Input and Output Prices Indices","1999M01","Pigs (Output)","Base 2000=100","71.5"
"Agricultural Input and Output Prices Indices","1999M01","Poultry (Output)","Base 2000=100","91"
"Agricultural Input and Output Prices Indices","1999M01","Total Crop Products (Output)","Base 2000=100","110.3"
"Agricultural Input and Output Prices Indices","1999M01","Cereals (Output)","Base 2000=100","99"
"Agricultural Input and Output Prices Indices","1999M01","Sugarbeet (Output)","Base 2000=100","98.6"
"Agricultural Input and Output Prices Indices","1999M01","Potatoes (Output)","Base 2000=100","181.5"
"Agricultural Input and Output Prices Indices","1999M01","Vegetables (Output)","Base 2000=100","99.3"
"Agricultural Input and Output Prices Indices","1999M01","Total Index (Input)","Base 2000=100","92.4"
"Agricultural Input and Output Prices Indices","1999M01","All Feeding Stuffs","Base 2000=100","97"
"Agricultural Input and Output Prices Indices","1999M01","Straight Feeding Stuffs (Input)","Base 2000=100","97.3"
"Agricultural Input and Output Prices Indices","1999M01","Compound Feeding Stuffs - Calf (Input)","Base 2000=100","97.6"
"Agricultural Input and Output Prices Indices","1999M01","Compound Feeding Stuffs - Cattle (Input)","Base 2000=100","96.2"
"Agricultural Input and Output Prices Indices","1999M01","Compound Feeding Stuffs - Pig (Input)","Base 2000=100","96.9"
"Agricultural Input and Output Prices Indices","1999M01","Compound Feeding Stuffs - Poultry (Input)","Base 2000=100","98.6"
"Agricultural Input and Output Prices Indices","1999M01","All Fertilisers  (Input)","Base 2000=100","93.6"
"Agricultural Input and Output Prices Indices","1999M01","Straight Fertilisers  (Input)","Base 2000=100","90.9"
"Agricultural Input and Output Prices Indices","1999M01","Compound Fertilisers - N.P.K. (Input)","Base 2000=100","94.6"
"Agricultural Input and Output Prices Indices","1999M01","Compound Fertilisers - P.K. (Input)","Base 2000=100","95.4"
"Agricultural Input and Output Prices Indices","1999M01","All Energy (Input)","Base 2000=100","72.8"
"Agricultural Input and Output Prices Indices","1999M01","Energy - Motor Fuels  (Input)","Base 2000=100","66.5"
"Agricultural Input and Output Prices Indices","1999M01","Energy - Electricity  (Input)","Base 2000=100","100"
"Agricultural Input and Output Prices Indices","1999M01","Other Products  (Input)","Base 2000=100","93.8"
"Agricultural Input and Output Prices Indices","1999M01","Seeds  (Input)","Base 2000=100","102.5"
"Agricultural Input and Output Prices Indices","1999M01","Plant Protection Products (Input)","Base 2000=100","101.1"
"Agricultural Input and Output Prices Indices","1999M01","Veterinary Expenses (Including A.I.) (Input)","Base 2000=100","95"
"Agricultural Input and Output Prices Indices","1999M02","Total Index (Output)","Base 2000=100","93.6"
"Agricultural Input and Output Prices Indices","1999M02","Total Livestock and Livestock Products (Output)","Base 2000=100","91.2"
"Agricultural Input and Output Prices Indices","1999M02","Total Livestock Products (Output)","Base 2000=100","101.9"
"Agricultural Input and Output Prices Indices","1999M02","Milk (Output)","Base 2000=100","102.1"
"Agricultural Input and Output Prices Indices","1999M02","Total Livestock (Output)","Base 2000=100","83.1"
"Agricultural Input and Output Prices Indices","1999M02","Total Cattle (Output)","Base 2000=100","84"
"Agricultural Input and Output Prices Indices","1999M02","Finished Cattle (Output)","Base 2000=100","85.5"
"Agricultural Input and Output Prices Indices","1999M02","Cows for Slaughter (Output)","Base 2000=100","80.7"
"Agricultural Input and Output Prices Indices","1999M02","Store Cattle (Output)","Base 2000=100","80.6"
"Agricultural Input and Output Prices Indices","1999M02","Sheep (Output)","Base 2000=100","87.4"
"Agricultural Input and Output Prices Indices","1999M02","Pigs (Output)","Base 2000=100","70.8"
"Agricultural Input and Output Prices Indices","1999M02","Poultry (Output)","Base 2000=100","90.6"
"Agricultural Input and Output Prices Indices","1999M02","Total Crop Products (Output)","Base 2000=100","111"
"Agricultural Input and Output Prices Indices","1999M02","Cereals (Output)","Base 2000=100","99"
"Agricultural Input and Output Prices Indices","1999M02","Sugarbeet (Output)","Base 2000=100","98.6"
"Agricultural Input and Output Prices Indices","1999M02","Potatoes (Output)","Base 2000=100","182.4"
"Agricultural Input and Output Prices Indices","1999M02","Vegetables (Output)","Base 2000=100","100.4"
"Agricultural Input and Output Prices Indices","1999M02","Total Index (Input)","Base 2000=100","92.8"
"Agricultural Input and Output Prices Indices","1999M02","All Feeding Stuffs","Base 2000=100","97.1"
"Agricultural Input and Output Prices Indices","1999M02","Straight Feeding Stuffs (Input)","Base 2000=100","94.8"
"Agricultural Input and Output Prices Indices","1999M02","Compound Feeding Stuffs - Calf (Input)","Base 2000=100","98.7"
"Agricultural Input and Output Prices Indices","1999M02","Compound Feeding Stuffs - Cattle (Input)","Base 2000=100","96.5"
"Agricultural Input and Output Prices Indices","1999M02","Compound Feeding Stuffs - Pig (Input)","Base 2000=100","97.9"
"Agricultural Input and Output Prices Indices","1999M02","Compound Feeding Stuffs - Poultry (Input)","Base 2000=100","98.5"
"Agricultural Input and Output Prices Indices","1999M02","All Fertilisers  (Input)","Base 2000=100","94.3"
"Agricultural Input and Output Prices Indices","1999M02","Straight Fertilisers  (Input)","Base 2000=100","91.7"
"Agricultural Input and Output Prices Indices","1999M02","Compound Fertilisers - N.P.K. (Input)","Base 2000=100","95.2"
"Agricultural Input and Output Prices Indices","1999M02","Compound Fertilisers - P.K. (Input)","Base 2000=100","96.4"
"Agricultural Input and Output Prices Indices","1999M02","All Energy (Input)","Base 2000=100","73.4"
"Agricultural Input and Output Prices Indices","1999M02","Energy - Motor Fuels  (Input)","Base 2000=100","67.2"
"Agricultural Input and Output Prices Indices","1999M02","Energy - Electricity  (Input)","Base 2000=100","100"
"Agricultural Input and Output Prices Indices","1999M02","Other Products  (Input)","Base 2000=100","94.3"
"Agricultural Input and Output Prices Indices","1999M02","Seeds  (Input)","Base 2000=100","102.5"
"Agricultural Input and Output Prices Indices","1999M02","Plant Protection Products (Input)","Base 2000=100","101.1"
"Agricultural Input and Output Prices Indices","1999M02","Veterinary Expenses (Including A.I.) (Input)","Base 2000=100","95.1"
"Agricultural Input and Output Prices Indices","1999M03","Total Index (Output)","Base 2000=100","95.4"
"Agricultural Input and Output Prices Indices","1999M03","Total Livestock and Livestock Products (Output)","Base 2000=100","93.2"
"Agricultural Input and Output Prices Indices","1999M03","Total Livestock Products (Output)","Base 2000=100","99.2"
"Agricultural Input and Output Prices Indices","1999M03","Milk (Output)","Base 2000=100","99.4"
"Agricultural Input and Output Prices Indices","1999M03","Total Livestock (Output)","Base 2000=100","88.7"
"Agricultural Input and Output Prices Indices","1999M03","Total Cattle (Output)","Base 2000=100","89.4"
"Agricultural Input and Output Prices Indices","1999M03","Finished Cattle (Output)","Base 2000=100","90.6"
"Agricultural Input and Output Prices Indices","1999M03","Cows for Slaughter (Output)","Base 2000=100","87.1"
"Agricultural Input and Output Prices Indices","1999M03","Store Cattle (Output)","Base 2000=100","87"
"Agricultural Input and Output Prices Indices","1999M03","Sheep (Output)","Base 2000=100","99"
"Agricultural Input and Output Prices Indices","1999M03","Pigs (Output)","Base 2000=100","73.5"
"Agricultural Input and Output Prices Indices","1999M03","Poultry (Output)","Base 2000=100","92"
"Agricultural Input and Output Prices Indices","1999M03","Total Crop Products (Output)","Base 2000=100","110.7"
"Agricultural Input and Output Prices Indices","1999M03","Cereals (Output)","Base 2000=100","99"
"Agricultural Input and Output Prices Indices","1999M03","Sugarbeet (Output)","Base 2000=100","98.6"
"Agricultural Input and Output Prices Indices","1999M03","Potatoes (Output)","Base 2000=100","182.4"
"Agricultural Input and Output Prices Indices","1999M03","Vegetables (Output)","Base 2000=100","100.1"
"Agricultural Input and Output Prices Indices","1999M03","Total Index (Input)","Base 2000=100","93.2"
"Agricultural Input and Output Prices Indices","1999M03","All Feeding Stuffs","Base 2000=100","97.4"
"Agricultural Input and Output Prices Indices","1999M03","Straight Feeding Stuffs (Input)","Base 2000=100","97.3"
"Agricultural Input and Output Prices Indices","1999M03","Compound Feeding Stuffs - Calf (Input)","Base 2000=100","98.7"
"Agricultural Input and Output Prices Indices","1999M03","Compound Feeding Stuffs - Cattle (Input)","Base 2000=100","96.7"
"Agricultural Input and Output Prices Indices","1999M03","Compound Feeding Stuffs - Pig (Input)","Base 2000=100","97.4"
"Agricultural Input and Output Prices Indices","1999M03","Compound Feeding Stuffs - Poultry (Input)","Base 2000=100","98.9"
"Agricultural Input and Output Prices Indices","1999M03","All Fertilisers  (Input)","Base 2000=100","94.2"
"Agricultural Input and Output Prices Indices","1999M03","Straight Fertilisers  (Input)","Base 2000=100","91.5"
"Agricultural Input and Output Prices Indices","1999M03","Compound Fertilisers - N.P.K. (Input)","Base 2000=100","95.2"
"Agricultural Input and Output Prices Indices","1999M03","Compound Fertilisers - P.K. (Input)","Base 2000=100","96.4"
"Agricultural Input and Output Prices Indices","1999M03","All Energy (Input)","Base 2000=100","74.5"
"Agricultural Input and Output Prices Indices","1999M03","Energy - Motor Fuels  (Input)","Base 2000=100","68.6"
"Agricultural Input and Output Prices Indices","1999M03","Energy - Electricity  (Input)","Base 2000=100","100"
"Agricultural Input and Output Prices Indices","1999M03","Other Products  (Input)","Base 2000=100","94.8"
"Agricultural Input and Output Prices Indices","1999M03","Seeds  (Input)","Base 2000=100","102.5"
"Agricultural Input and Output Prices Indices","1999M03","Plant Protection Products (Input)","Base 2000=100","101.1"
"Agricultural Input and Output Prices Indices","1999M03","Veterinary Expenses (Including A.I.) (Input)","Base 2000=100","95.6"
"Agricultural Input and Output Prices Indices","1999M04","Total Index (Output)","Base 2000=100","95.6"
"Agricultural Input and Output Prices Indices","1999M04","Total Livestock and Livestock Products (Output)","Base 2000=100","93.8"
"Agricultural Input and Output Prices Indices","1999M04","Total Livestock Products (Output)","Base 2000=100","97.2"
"Agricultural Input and Output Prices Indices","1999M04","Milk (Output)","Base 2000=100","97.5"
"Agricultural Input and Output Prices Indices","1999M04","Total Livestock (Output)","Base 2000=100","91.3"
"Agricultural Input and Output Prices Indices","1999M04","Total Cattle (Output)","Base 2000=100","92.8"
"Agricultural Input and Output Prices Indices","1999M04","Finished Cattle (Output)","Base 2000=100","94"
"Agricultural Input and Output Prices Indices","1999M04","Cows for Slaughter (Output)","Base 2000=100","93"
"Agricultural Input and Output Prices Indices","1999M04","Store Cattle (Output)","Base 2000=100","88.4"
"Agricultural Input and Output Prices Indices","1999M04","Sheep (Output)","Base 2000=100","100.2"
"Agricultural Input and Output Prices Indices","1999M04","Pigs (Output)","Base 2000=100","74.8"
"Agricultural Input and Output Prices Indices","1999M04","Poultry (Output)","Base 2000=100","92.3"
"Agricultural Input and Output Prices Indices","1999M04","Total Crop Products (Output)","Base 2000=100","108.3"
