"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Electricity","Base 2015=100","99.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Motor fuel","Base 2015=100","120.42"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Lubricants","Base 2015=100","99.93"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Fertilisers","Base 2015=100","99.24"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Straight fertilisers","Base 2015=100","99.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Compound fertilisers","Base 2015=100","99.21"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","PK fertilisers","Base 2015=100","100.79"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","NPK fertilisers","Base 2015=100","99.17"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Other fertilisers","Base 2015=100","94.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Plant protection products","Base 2015=100","100.12"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Veterinary expenses","Base 2015=100","99.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Feeding stuffs","Base 2015=100","110.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Straight feeding stuffs","Base 2015=100","108.88"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Compound feeding stuffs","Base 2015=100","110.66"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Compound feeding stuffs for calves","Base 2015=100","105.96"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Compound feeding stuffs for cattle excluding calves","Base 2015=100","107.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Compound feeding stuffs for pigs","Base 2015=100","109.51"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Compound feeding stuffs for poultry","Base 2015=100","121.81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Other compound feeding stuffs","Base 2015=100","108.02"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Maintenance of materials and buildings","Base 2015=100","95.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M07","Other goods and services","Base 2015=100","100.2"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Agricultural output price index","Base 2015=100","103.16"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Crop output","Base 2015=100","89.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Cereals including seeds","Base 2015=100","98.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Fruit and Vegetables","Base 2015=100","99.6"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Potatoes including seeds","Base 2015=100","43.84"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Animal output","Base 2015=100","104.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Animals","Base 2015=100","92.84"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Cattle","Base 2015=100","87.7"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Cattle excluding calves","Base 2015=100","87.52"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Calves","Base 2015=100","120.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Pigs","Base 2015=100","113.82"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Sheep","Base 2015=100","93.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Poultry","Base 2015=100","100.73"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Animal products","Base 2015=100","123.27"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Milk","Base 2015=100","124.08"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Eggs","Base 2015=100","101.5"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Wool","Base 2015=100","81.66"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Agricultural input price index","Base 2015=100","103.68"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Seeds","Base 2015=100","102.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Energy","Base 2015=100","114.22"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Electricity","Base 2015=100","99.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Motor fuel","Base 2015=100","119.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Lubricants","Base 2015=100","99.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Fertilisers","Base 2015=100","98.63"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Straight fertilisers","Base 2015=100","98.59"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Compound fertilisers","Base 2015=100","98.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","PK fertilisers","Base 2015=100","100.62"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","NPK fertilisers","Base 2015=100","98.52"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Other fertilisers","Base 2015=100","100"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Plant protection products","Base 2015=100","100.12"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Veterinary expenses","Base 2015=100","99.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Feeding stuffs","Base 2015=100","107.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Straight feeding stuffs","Base 2015=100","105.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Compound feeding stuffs","Base 2015=100","107.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Compound feeding stuffs for calves","Base 2015=100","105.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Compound feeding stuffs for cattle excluding calves","Base 2015=100","107.24"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Compound feeding stuffs for pigs","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Compound feeding stuffs for poultry","Base 2015=100","109.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Other compound feeding stuffs","Base 2015=100","107.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Maintenance of materials and buildings","Base 2015=100","95.93"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M08","Other goods and services","Base 2015=100","100.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Agricultural output price index","Base 2015=100","100.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Crop output","Base 2015=100","101.2"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Cereals including seeds","Base 2015=100","98.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Fruit and Vegetables","Base 2015=100","99.55"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Potatoes including seeds","Base 2015=100","112.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Animal output","Base 2015=100","100.53"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Animals","Base 2015=100","91.84"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Cattle","Base 2015=100","87.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Cattle excluding calves","Base 2015=100","87.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Calves","Base 2015=100","135.73"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Pigs","Base 2015=100","109.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Sheep","Base 2015=100","92.2"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Poultry","Base 2015=100","100.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Animal products","Base 2015=100","113.63"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Milk","Base 2015=100","114.16"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Eggs","Base 2015=100","100.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Wool","Base 2015=100","81.66"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Agricultural input price index","Base 2015=100","101.88"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Seeds","Base 2015=100","102.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Energy","Base 2015=100","113.8"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Electricity","Base 2015=100","99.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Motor fuel","Base 2015=100","118.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Lubricants","Base 2015=100","99.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Fertilisers","Base 2015=100","98.77"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Straight fertilisers","Base 2015=100","98.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Compound fertilisers","Base 2015=100","98.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","PK fertilisers","Base 2015=100","99.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","NPK fertilisers","Base 2015=100","98.69"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Other fertilisers","Base 2015=100","100"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Plant protection products","Base 2015=100","100.12"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Veterinary expenses","Base 2015=100","99.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Feeding stuffs","Base 2015=100","102.8"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Straight feeding stuffs","Base 2015=100","101.22"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Compound feeding stuffs","Base 2015=100","102.88"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Compound feeding stuffs for calves","Base 2015=100","101.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Compound feeding stuffs for cattle excluding calves","Base 2015=100","101.77"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Compound feeding stuffs for pigs","Base 2015=100","103.8"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Compound feeding stuffs for poultry","Base 2015=100","105.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Other compound feeding stuffs","Base 2015=100","103.56"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Maintenance of materials and buildings","Base 2015=100","95.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M09","Other goods and services","Base 2015=100","100.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Agricultural output price index","Base 2015=100","101.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Crop output","Base 2015=100","98.62"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Cereals including seeds","Base 2015=100","98.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Fruit and Vegetables","Base 2015=100","99.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Potatoes including seeds","Base 2015=100","98.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Animal output","Base 2015=100","102.05"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Animals","Base 2015=100","92.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Cattle","Base 2015=100","88.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Cattle excluding calves","Base 2015=100","88.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Calves","Base 2015=100","145.6"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Pigs","Base 2015=100","105.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Sheep","Base 2015=100","94.07"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Poultry","Base 2015=100","100.66"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Animal products","Base 2015=100","116.33"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Milk","Base 2015=100","116.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2014M10","Eggs","Base 2015=100","100.29"
